sentence ID,original,translated,untranslated word,cs indices in original,cs indices in translated,punct indices in original,punct indices in translated
178,和 microwave ， 拎包 入住 。,和 微波炉 ， 拎包 入住 。,[],[1_2],[1_2],[2_5],[2_5]
179,打算 近期 去 lancaster 一 趟 ， 当天 往返 ， 提供 ride 。,打算 近期 去 兰 卡斯特 一 趟 ， 当天 往返 ， 提供 搭车 。,[],[3_11_12],[3_4_12_13],[6_9_12],[7_10_13]
180,低价 出手 几 台 dell 和 acer 的 显示器 ， 20-50 $ .,低价 出手 几 台 戴尔 和 宏碁 的 显示器 ， 20-50 $ .,[],[4_6],[4_6],[9_11_12],[9_10_11_12]
181,有意 向 者 ， 请 发 英文 简历 （ resume ） 及 职位 申请书 （ cover letter ） 到,有意 向 者 ， 请 发 英文 简历 及 职位 申请书 到,[],[9_10_15_16_17],[],[3_8_10_14_17],[3]
182,部分 家具 可 赠送 （ 床 为 full size ， 1 .,部分 家具 可 赠送 （ 床 为 一 米 五 宽 ， 1 .,[],[7_8_9_10_11],[7_8_9_10_11_12_13],[4_9_11],[4_11_13]
183,淡定 ， 面试 老师 很 nice 的 ， 后面 会 出 一 个 测评 报告 ， pass ， pass 但 建议 参加 课程 ， 不 pass 。,淡定 ， 面试 老师 很 好 的 ， 后面 会 出 一 个 测评 报告 ， 通过 ， 通过 但 建议 参加 课程 ， 不 通过 。,[],[5_16_17_18_25_26],[5_16_17_18_25_26],[1_7_15_17_23_26],[1_7_15_17_23_26]
185,jfk 航班 是 下午 3：50 回国 的 ， 所以 希望 能 在 1：30 之前 到 机场 ， 充分 考虑 的 堵车 的 情况 下 。,肯尼迪 机场 航班 是 下午 3：50 回国 的 ， 所以 希望 能 在 1：30 之前 到 机场 ， 充分 考虑 的 堵车 的 情况 下 。,[],[0],[0],[7_16_24],[5_8_13_17_25]
186,full size 超 舒服 床 ！,一 米 五 宽 超 舒服 的 床 ！,[],[0_1],[0_1_2_3_6],[5],[8]
187,她 叫 jennifer ， 是 访 学 老师 的 家属 ， 为人 可靠 ， 有 意向 的 老师 和 同学 可 放心 联系 。,她 叫 杰尼弗,[],[2_3],[2],[3_10_13_23],
188,你 好 ， 请 问 床 queen 还 有 吗 ？,你 好 ， 请 问 床 一 米 九 款 还 有 吗 ？,[],[6],[6_7_8_9],[2_10],[2_13]
190,亲 ， 可以 看 一下 full size 的 床 吗 ？,亲 ， 可以 看 一下 一 米 五 宽 的 床 吗 ？,[],[5_6],[5_6_7_8],[1_10],[1_12]
191,她 叫 jennifer ， 是 一 位 访 学 老师 的 家属 ， 为人 可靠 ， 有 意向 的 老师 可 放心 联系 。,她 叫 杰尼弗 ， 是 一 位 访 学 老师 的 家属 ， 为人 可靠 ， 有 意向 的 老师 可 放心 联系 。,[],[2_3],[2_3],[3_12_15_23],[3_12_15_23]
193,小区 内 经常 有 活动 ， 免费 零食 饮料 party 等等 。,小区 内 经常 有 活动 ， 免费 零食 饮料 派对 等等 。,[],[9],[9],[5_11],[5_11]
194,车身 北极 白 / polaris white,车身 北极 白,[],[4_5],[],[3],
195,led 照明 防 滑板,发光 二极管 照明 防 滑板,[],[0],[0_1],,
196,black pack （ 前后 bumper 及 车身 黑色 装饰 条 ）,黑色 喷漆 （ 前后 保险杆 及 车身 黑色 装饰 条 ）,[],[0_1_2_4],[1_2_4],[2_10],[2_10]
197,公交 是 r 线 或者 rc 到 学校 。,公交 是 r 线 或者 rc 到 学校 。,[r_rc],[2_5],[2_5],[8],[8]
198,海尔 洗衣机 portable 1 .,海尔 洗衣机 便携式 1 .,[],[2_3_4],[2_3_4],[4],[4]
202,如果 恰好 你 能 提供 ride ， 请 联系 微 信 ： sinchy-tan,如果 恰好 你 能 提供 搭车 ， 请 联系 微 信 ： sinchy-tan,[],[5_6],[5_6],[6_11],[6_11_12]
205,开车 可以 shift 。,开车 可以 轮流 。,[],[2_3],[2_3],[3],[3]
206,alex 人 很 好 ， 很 有 耐心 ， 教 得 也 非常 细致 ～ 赞 一 个 ！,艾利克斯人 很 好 ， 很 有 耐心 ， 教 得 也 非常 细致 ～ 赞 一 个 ！,[],[0],[0],[4_8_14_18],[3_7_13_17]
207,alex 人 很好 ！,艾利克斯人 很好 ！,[],[0],[0],[3],[2]
208,请 问 一下 summer 还 在 村里 教 开车 吗 ？,请 问 一下 暑期 还 在 村里 教 开车 吗 ？,[],[3],[3],[10],[10]
209,谢谢 alex 的 悉心 指导 ！,谢谢 艾利克斯 的 悉心 指导 ！,[],[1],[1],[5],[5]
210,耐心 ： 反正 我 是 很 happy 。,耐心 ： 反正 我 是 很 开心 。,[],[6_7],[6_7],[1_7],[1_7]
211,alex 人 非常 准时 ， 今天 在 他 这里 一 次 过 ， 车况 也 不错 ， 所以 非常 感谢 他 ！,艾利克斯 人 非常 准时 ， 今天 在 他 这里 一 次 过 ， 车况 也 不错 ， 所以 非常 感谢 他 ！,[],[0],[0],[4_12_16_21],[4_12_16_21]
212,开车 时 注意 的 细节 和 问题 都 说 的 很 详细 ， 对于 考试 的 准备 也 很 专业 ， 考试 时候 考官 说 的 话 和 alex 平时 说 的 一模一样 。,开车 时 注意 的 细节 和 问题 都 说 的 很 详细 ， 对于 考试 的 准备 也 很 专业 ， 考试 时候 考官 说 的 话 和 艾利克斯 平时 说 的 一模一样 。,[],[28],[28],[12_20_33],[12_20_33]
213,而且 除了 考试 ， alex 也 会 说 汽车 保养 技巧 的 东西 ， 很 实用 。,而且 除了 考试 ， 艾利克斯 也 会 说 汽车 保养 技巧 的 东西 ， 很 实用 。,[],[4],[4],[3_13_16],[3_13_16]
214,感谢 alex ， 人 很 nice ， 教 的 也 很 棒,感谢 艾利克斯 ， 人 很 好 ， 教 的 也 很 棒,[],[1_2_5_6],[1_2_5_6],[2_6],[2_6]
215,顶 ， alex 连 教官 要 说 什么 考 什么 都 讲 的 非常 清楚 ， 不 愁 考 不过,顶 ， 艾利克斯 连 教官 要 说 什么 考 什么 都 讲 的 非常 清楚 ， 不 愁 考 不过,[],[2],[2],[1_15],[1_15]
216,alex 特别 耐心 而且 十分 周到 。,艾利克斯 特别 耐心 而且 十分 周到 。,[],[0],[0],[6],[6]
217,人 很 nice 教 的 也 很 好 ！,人 很 好 教 的 也 很 好 ！,[],[2],[],[8],[8]
218,alex 教 的 非常 耐心 ， 不断 纠正 我 驾驶 中 的 问题 。,艾利克斯 教 的 非常 耐心 ， 不断 纠正 我 驾驶 中 的 问题 。,[],[0],[0],[5_13],[5_13]
219,师父 有 句 经典 名言 是 教 我们 how to drive ， 而 不 只是 how to take the test 。,师父 有 句 经典 名言 是 教 我们 怎么 开车 ， 而 不 只是 怎么 开始 。,[],[8_9_10_11_15_16_17_18_19_20],[8_9_10_14_15_16],[11_20],[10_16]
220,alex 师父 非常 有 耐心 、 十分 负责任 。,艾利克斯 师父 非常 有 耐心 、 十分 负责任 。,[],[0],[0],[5_8],[5_8]
221,以上 各 点 ， alex 全部 满足 。,以上 各 点 ， 艾利克斯 全部 满足 。,[],[4],[4],[3_7],[3_7]
222,alex 是 个 很 好 的 老师 ， 本人 练 了 六 次 去路 考 顺利 通过 。,艾利克斯 是 个 很 好 的 老师 ， 本人 练 了 六 次 去路 考 顺利 通过 。,[],[0],[0],[7_17],[7_17]
223,如果 想 更 顺利 地 拿 驾照 ， 更 安全 驾驶 ， 多 了解 些 汽车 的 知识 ， don't hesitate to contact alex !,如果 想 更 顺利 地 拿 驾照 ， 更 安全 驾驶 ， 多 了解 些 汽车 的 知识 ， 别 犹豫 去 联系 艾利克斯,[],[20_21_22_23_24],[19_20_21_22_23],[7_11_18_24],[7_11_18]
224,另外 ， alex 对 考试 考点 ， 过程 及 考官 讲到 的 指令 都 很 熟悉 。,另外 ， 艾利克斯 对 考试 考点 ， 过程 及 考官 讲到 的 指令 都 很 熟悉 。,[],[2],[2],[1_6_16],[1_6_16]
225,我 和 我 妻子 来 美国 后 都 是 跟 alex 学习 开车 的 ， 并且 我们 都 通过 考试 ， 拿到 了 驾照 。,我 和 我 妻子 来 美国 后 都 是 跟 艾利克斯 学习 开车 的 ， 并且 我们 都 通过 考试 ， 拿到 了 驾照 。,[],[10],[10],[14_20_24],[14_20_24]
226,真心 为 大家 推荐 alex ， 有 他 的 指导 和 帮助 ， 相信 会 顺利 地 通过 考试 。,真心 为 大家 推荐 艾利克斯 ， 有 他 的 指导 和 帮助 ， 相信 会 顺利 地 通过 考试 。,[],[4_5],[4_5],[5_12_19],[5_12_19]
227,alex 教 的 很 好 ， 总结 出 了 很多 开车 技巧 ， 非常 受用 。,艾利克斯 教 的 很 好 ， 总结 出 了 很多 开车 技巧 ， 非常 受用 。,[],[0],[0],[5_12_15],[5_12_15]
228,车 是 美国 租车 公司 直接 租 出来 的 mini van ， 基本 全新 ， 内部 干净 整洁 坐 着 很 舒服 ！,车 是 美国 租车 公司 直接 租 出来 的 迷你 厢车 ， 基本 全新 ， 内部 干净 整洁 坐 着 很 舒服 ！,[],[9_10_11],[9_10_11],[11_14_22],[11_14_22]
229,有 需要 ride 的 同学 可以 联系 我 ！,有 需要 搭车 的 同学 可以 联系 我 ！,[],[2],[2],[8],[8]
230,ride 大部分 时间 都 有 ！,顺风 车 大部分 时间 都 有 ！,[],[0],[0_1],[5],[6]
235,请 问 找到 ride 了 吗,请 问 找到 搭车 了 吗,[],[3],[3],,
236,可以 和 office 签 下 学年 租约 。,可以 和 小区 办公室 签 下 学年 租约 。,[],[2],[2_3],[7],[8]
239,求 ride 12 .,求 搭车,[],[1_2_3],[1],[3],
240,没有 security deposit 。,有 没 有 保险 押金,[],[1_2_3],[0_1_2_3_4],[3],
241,一 个 check in 一 个 carry on 。,一 个 托运 一 个 随身,[],[2_3_6_7_8],[2_5],[8],
243,寒假 来临 ， 各位 同学 是否 需要 ride 去 机场 ？,寒假 来临 ， 各位 同学 是否 需要 搭车 去 机场 ？,[],[7],[7],[2_10],[2_10]
244,the heights 后面 住宅 小区 的 single house .,海 慈 小区 后面 住宅 小区 的 独栋 房,[],[0_1_6_7_8],[0_1_7_8],[8],
245,两 室 友 皆 为 phd ， 安静 无 party,两 室 友 皆 为 博士生 ， 安静 无 派对,[],[5_6_9],[5_6_9],[6],[6]
246,地点 ： the heights at state,地点 ： 海慈 小区,[],[2_3_4_5],[2_3],[1],[1]
248,小区 环境 非常 好 ， 安静 无 party ， 隔壁 邻居 是 老 先生 和 太太 。,小区 环境 非常 好 ， 安静 无 派对 ， 隔壁 邻居 是 老 先生 和 太太 。,[],[7_8],[7_8],[4_8_16],[4_8_16]
249,本人 在 村里 期间 没有 和 anna yang 本人 有 过 业务 上 的 来往 ， 原 贴 不 是 我 发 的 。,本人 在 村里 期间 没有 和 杨安娜 本人 有 过 业务 上 的 来往 ， 原 贴 不 是 我 发 的 。,[],[6_7],[6],[15_23],[14_22]
250,求 自己 换 bumper 的 教程 !,求 自己 换 保险杆 的 教程 !,[],[3],[3],[6],[6]
251,直接 在 网上 估 的 价格 ， 买 了 后 就 随机 给 了 个 agent 。,直接 在 网上 估 的 价格 ， 买 了 后 就 随机 给 了 代理商 。,[],[15_16],[14_15],[6_16],[6_15]
252,后来 又 买 了 state farm 的 房屋 保险 ， 也 是 随机 给 了 个 agent 。,后来 又 买 了 州 伐木 的 房屋 保险 ， 也 是 随机 给 了 个 代理 。,[],[4_5_16_17],[4_5_16_17],[9_17],[9_17]
253,但是 车 的 保险 的 agent 基本上 属于 那 种 没有 音信 的 那 种 ， 发 邮件 不 回 ， 打 电话 请 留言 的 。,但是 车 的 保险 的 代理 基本上 属于 那 种 没有 音信 的 那 种 ， 发 邮件 不 回 ， 打 电话 请 留言 的 。,[],[5],[5],[15_20_26],[15_20_26]
254,所以 啊 ， 觉得 不 舒服 就 换 公司 换 agent 。,所以 啊 ， 觉得 不 舒服 就 换 公司 换 代理 。,[],[10_11],[10_11],[2_11],[2_11]
255,ps ： 我 上面 提到 的 agents 都 是 外国人 ， 名字 就 不 透露 了 。,顺便 一 提 ： 我 上面 提到 的 代理 都 是 外国人 ， 名字 就 不 透露 了 。,[],[0_1_6],[0_1_2_3_8],[1_10_16],[3_12_18]
256,limited tort 主要 是 精神 赔偿 吧 ？,限制 侵权 主要 是 精神 赔偿 吧 ？,[],[0_1],[0_1],[7],[7]
257,我 跟 anna 交流 过 几 回 ， 她 还 要 我 不 买 他们 保险 ， 比 其他 贵 一点 。,我 跟 安娜 交流 过 几 回 ， 她 还 要 我 不 买 他们 保险 ， 比 其他 贵 一点 。,[],[2],[2],[7_16_21],[7_16_21]
258,至少 ， 本人 去 了 anna 的 办公室 保险 价格 比 在 网 上 quote 是 便宜 的 。,至少 ， 本人 去 了 安娜 的 办公室 保险 价格 比 在 网 上 报价 是 便宜 的 。,[],[5_14],[5_14],[1_18],[1_18]
259,state farm 招 agent 的 程序 和 许多 公司 不同 。,州 伐木 招 代理 程序 和 许多 公司 不同 。,[],[0_1_3],[0_1_3],[10],[9]
260,我 也 不 怀疑 state farm 在 业界 的 实力 和 对 客户 的 忠诚 。,我 也 不 怀疑 州 伐木 在 业界 的 实力 和 对 客户 的 忠诚 。,[],[4_5],[4_5],[15],[15]
261,楼 主 原本 不 是 我 的 客户 ， 经 朋友 介绍 需要 帮忙 才 从 别的 state farm 代理 转到 我 的 办公室 。,楼 主 原本 不 是 我 的 客户 ， 经 朋友 介绍 需要 帮忙 才 从 别的 州 伐木 代理 转到 我 的 办公室 。,[],[17_18],[17_18],[8_24],[8_24]
262,ms yang ， 我 曾经 咨询 nationwide 的 agent 跟 我 说 不 需要 full tort .,杨 小姐 ， 我 曾经 咨询 国家 范围 的 代理 跟 我 说 不 需要 完全 代理 权利 .,[],[0_1_2_6_8_14_15_16],[0_1_2_6_7_9_15_16_17_18],[2_16],[2_18]
263,感觉 我 的 agent 说 的 完全 不对 。,感觉 我 的 代理 说 的 完全 不对 。,[],[3],[3],[8],[8]
264,anna 你 这 公关 水平 太 低 了 吧 。,安娜 你 这 公关 水平 太 低 了 吧 。,[],[0],[0],[9],[9]
265,什么 叫 defamation ？,什么 叫 诽谤 ?,[],[2_3],[2_3],[3],[3]
266,而 对于 评论 的 人 本身 而言 ， 确实 要 对 自己 的 review 负责 。,而 对于 评论 的 人 本身 而言 ， 确实 要 对 自己 的 言行 负责 。,[],[13],[13],[7_15],[7_15]
267,但是 评论 人 本身 的 评价 权利 是 他们 具有 的 first amendment rights 所 保护 的 。,但是 评论 人 本身 的 评价 权利 是 他们 具有 的 第一 修正案 所 保护 的 。,[],[11_12_13],[11_12],[17],[16]
268,什么 情况 下 才 是 defamation ， 我 来 告诉 你 ， outright lying is considered defamation 。,什么 情况 下 才 是 诽谤 ， 我 来 告诉 你 ， 完全 说谎 就是 诽谤 。,[],[5_6_12_13_14_15_16_17],[5_6_12_13_14_15_16],[6_11_17],[6_11_16]
269,关于 defamation 你 就 不要 混淆 视听 了 。,关于 诽谤 你 就 不要 混淆 视听 了 。,[],[1],[1],[8],[8]
270,所以 我们 office 能 在 公司 连续 多 年 获得 legion of honor 等 荣誉 。,所以 我们 官方 办公室 能 在 公司 连续 多 年 获得 信誉 团体 等 荣誉 。,[],[2_10_11_12],[2_3_11_12],[15],[15]
271,我 是 访 学 ， 周围 很多 老师 都 在 anna 那 买 的 保险 。,我 是 访 学 ， 周围 很多 老师 都 在 安娜 那 买 的 保险 。,[],[10],[10],[4_15],[4_15]
272,所以 我 也 找 的 anna 。,所以 我 也 找 的 安娜 。,[],[5_6],[5_6],[6],[6]
273,再次 谢谢 anna 给 我们 的 帮忙 。,再次 谢谢 安娜 给 我们 的 帮忙 。,[],[2],[2],[7],[7]
274,选择 什么 ， 就是 多少 coverage 。,选择 什么 ， 就是 多少 覆盖 范围 。,[],[5_6],[5_6_7],[2_6],[2_7]
275,agents 也 要 遵循 policy 。,代理商 也 要 遵循 规定,[],[0_4_5],[0_4],[5],
276,声明 ： anna 不 是 my agent ！,声明 ： 安娜 不 是 我 的 代理 ！,[],[2_5_6_7],[2_5_6_7_8],[1_7],[1_8]
277,因为 要 租房 上 bbs 一 游 。,因为 要 租房 上 美国 二手网 一 游 。,[],[4],[4_5],[7],[8]
278,否则 没 理由 这么 点 保单 和 理赔 的 问题 需要 到 bbs 上 而 不 去 人家 办公室 谈 。,否则 没 理由 这么 点 保单 和 理赔 的 问题 需要 到 美国 二手 网 上 而 不 去 人家 办公室 谈 。,[],[12],[12_13_14],[20],[22]
280,可以 到 cleveland 或 columbus 或 indianapolis,可以 到 克利夫兰 或 哥伦布 或 印第安纳波利斯,[],[2_4_6],[2_4_6],,
281,房间 内 有 全套 家具 （ 书桌 、 queen,房间 内 有 全套 家具 （ 书桌 、 一 米 九 宽 床,[],[8],[8_9_10_11_12],[5_7],[5_7]
284,坐标 南边 imperial tower 附近,坐标 南边 的 皇家 高楼 附近,[],[2_3],[2_3_4],,
285,还 可以 免费 送 bus pass ！,还 可以 免费 送 公交卡 ！,[],[4_5_6],[4_5],[6],[5]
286,可以 和 office 续签 下 学年 租约 。,可以 和 小区 办公室 续签 下 学年 租约 。,[],[2],[2_3],[7],[8]
287,房子 对面 是 ymca 。,房子 对面 是 健身房,[],[3_4],[3],[4],
289,您 的 email 邮箱 。,您 的 邮箱 。,[],[2],[],[4],[3]
290,updated ： 二 楼 是 一些 房子 的 具体 信息 。,更新 ： 二 楼 是 一些 房子 的 具体 信息 。,[],[0_1],[0_1],[1_10],[1_10]
291,有 衣帽间 ， 两 人 share 一 个 卫生间 。,有 衣帽间 ， 两 人 共用 一 个 卫生间 。,[],[5],[5],[2_9],[2_9]
292,the pointe 的 有 兴趣 吗 明年 一月 就 可以 开始 租 。,破音 特小区 的 有 兴趣 吗 明年 一月 就 可以 开始 租 。,[],[0_1],[0_1],[12],[12]
294,heights 是 penn state 周边 性价比 最高 的 小区 之一 ， 优点 是 安静 ， 离 学校 近 ， 免费 公交 pass 。,海 慈 小区 是 宾州 州立 周边 性价比 最高 的 小区 之一 ， 优点 是 安静 ， 离 学校 近 ， 免费 公交 卡,[],[0_2_3_21_22],[0_1_4_5_23],[10_14_18_22],[12_16_20]
295,park crest$480一 个 月 。,帕克 克莱斯特 小区 $480一 个 月 。,[],[0_1],[0_1_2_3],[4],[3_6]
296,沿途 在 virginia tech 过夜,沿途 在 弗吉尼亚 技校 过夜,[],[2_3],[2_3],,
297,个人 背景 ： gpa ： 3 .,个人 背景 ： 平均 成绩 ： 3 .,[],[3_4_5_6],[3_4_5_6_7],[2_4_6],[2_5_7]
298,跟 pivot 老师 聊 过 之后 首先 是 从 思路 上 明确 了 ， 几 月份 应该 做 什么 、 怎么 做 。,跟 匹 华特 老师 聊 过 之后 首先 是 从 思路 上 明确 了 ， 几 月份 应该 做 什么 、 怎么 做 。,[],[1],[1_2],[13_19_22],[14_20_23]
299,最后 ， 不 要 期待 说 如果 你 去 某 一 个 学校 做 过 暑期 科研 或者 交换 、 交流 ， 而且 在 那 成绩 非常 好 ， 这个 学校 就 一定 会 给 你 发 offer 。,最后 ， 不 要 期待 说 如果 你 去 某 一 个 学校 做 过 暑期 科研 或者 交换 、 交流 ， 而且 在 那 成绩 非常 好 ， 这个 学校 就 一定 会 给 你 发 通知书 。,[],[37_38],[37_38],[1_19_21_28_38],[1_19_21_28_38]
300,copper beech 的 房子 都 是 一 年 一 签 哦,库帕 海滩 小区 的 房子 都 是 一 年 一 签 哦,[],[0_1],[0_1_2],,
301,今天 遇到 一 个 骗子 ， 它 的 email 地址 是 em@6,今天 遇到 一 个 骗子 ， 它 的 邮箱 地址 是 em@6,[],[8],[8],[5_11],[5_11]
302,我 有 token 需要 吗 ？,我 有 公交 币 需要 吗 ？,[],[2],[2_3],[5],[6]
303,有 backyard 。,有 阳台,[],[1_2],[1],[2],
304,小区 office 如何 ？,小区 物业 办公室 如何 ？,[],[1],[1_2],[3],[4]
305,last question ， 所以 你 朋友 推荐 去 那里 住 吗 ？,最后 一 个 问题 ， 所以 你 朋友 推荐 去 那里 住 吗 ？,[],[0_1_2],[0_1_2_3_4],[2_11],[4_13]
306,二 楼 有 厨房 ， 餐厅 ， 客厅 ， 两 个 卧室 ， 浴室 ( full bath ) 。,二 楼 有 厨房 ， 餐厅 ， 客厅 ， 两 个 卧室 ， 浴室 ( 浴缸 。,[],[15_16_17_18],[15_16],[4_6_8_12_14_17_18],[4_6_8_12_14_16]
307,离 ist building 有 多 远 ？,离 信息 技术 大佬 有 多 远 ？,[],[1_2],[1_2_3],[6],[7]
308,park ， 是 健身 锻炼 好 地方 。,公园 ， 是 健身 锻炼 好 地方 。,[],[0_1],[0_1],[1_7],[1_7]
309,小区 提供 visitor,小区 提供 访客,[],[2],[2],,
310,$ 100 / 周 具体 时间 可 商议 仅限 女生 安静 爱 干净 不 开 party 有意 请 联系 wl .,$ 100 / 周 具体 时间 可 商议 仅限 女生 安静 爱 干净 不 开 派对 有意 请 联系 wl .,[wl],[0_1_2_15_19_20],[0_1_2_15_19_20],[0_2_20],[0_2_20]
311,红 轴 cherry 机械 键盘 mx 6 .,红 轴 车厘 机械 键盘 键盘 mx6,[],[2_5_6_7],[2_6],[7],
312,我 家 房子 有 房间 出租 ， 性价比 比 height 高 很多 很多 。,我 家 房子 有 房间 出租 ， 性价比 比 海 慈 小区 高 很多 很多 。,[],[9],[9_10_11],[6_13],[6_15]
313,park forest apartment 两 室 一 厅 的 一 间 卧室 出租 。,帕克 森林 小区 两 室 一 厅 的 一 间 卧室 出租 。,[],[0_1_2],[0_1_2],[12],[12]
314,现有 park forest apartment 两 室 一 厅 的 一 间 卧室 出租 。,现有 帕克 森林 小区 两 室 一 厅 的 一 间 卧室 出租 。,[],[1_2_3],[1_2_3],[13],[13]
315,可以 提供 去 这 两 个 地方 的 ride .,可以 提供 去 这 两 个 地方 的 搭车,[],[8_9],[8],[9],
316,胶片 相机 canon,胶片 相机 佳能,[],[2],[2],,
