sent_type,university,sent_id,original_sentence,translation,word_id,first_cs_word_form,first_cs_word_translation,frequency_negative_ln_first_cs_word_trans,surprisal_first_cs_word_trans,pos_tag_first_cs_word_trans,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,length_first_cs_word_trans,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,25_50_25_percent_location,10_80_10_percent_location,30_40_30_percent_location,first_middle_last_location,translation_sentence_length
code-switch,CMU,150,房间 宽敞 ， 客厅 更大 ， 可 开 party ， 卧室 里 各 式 家具 齐全 ， 拎包 入住 。,房间 宽敞 ， 客厅 更大 ， 可 开 派对 ， 卧室 里 各 式 家具 齐全 ， 拎包 入住 。,9,party,派对,40.895667412353966,2.93414,NN,8,dobj,5.415995 3.491162 0.1978347 5.857444 5.036211 1.069954 2.541571 4.427718 2.93414 0.31627 6.309508 1.132881 3.38425 3.613105 4.31197 6.23632 0.370216 10.51329 5.243498 0.9292497,3.66662937,8.183603752060922,12.012245148550017,5,2,1,0,0,4.427718,2,2,2,2,20
code-switch,CMU,151,欢迎 text ， 不 能 时时 接 电话 。,欢迎 来 短信 ， 不 能 时时 接 电话 。,2,text,来,33.077264409254276,3.011078,VV,1,ccomp,5.269867 3.011078 6.385708 0.9125659 2.972998 2.9051 4.680795 4.609364 4.746593 1.274458,3.6768526900000005,9.614349875751646,8.456897087060604,4,1,1,0,0,5.269867,1,2,1,2,10
code-switch,CMU,156,utility 不 包 。,公用 事业 不 包 。,1,utility,公用,38.16697024010577,5.688997,JJ,2,amod,5.688997 4.815551 3.204154 4.425554 1.307,3.8882512,8.041953234997894,10.913632859881908,7,2,1,0,,,1,2,1,1,5
code-switch,CMU,162,门口 有 bus 到 中国 店 等 。,门口 有 公交 到 中国 店 等 。,3,bus,公交,39.73689897941276,4.538711,NN,2,dobj,5.976814 1.705884 4.538711 3.104786 2.386387 5.736878 1.791321 0.5152113,3.2194990375000003,7.869110422158484,8.456897087060604,3,2,1,0,0,1.705884,2,2,2,2,8
code-switch,CMU,170,main office 就 在 地下 一 楼 ， 咨询 非常 方便 。,总 办公室 就 在 地下 一 楼 ， 咨询 非常 方便 。,1,main,总,34.23604315721524,3.760217,JJ,2,amod,3.760217 3.822767 2.97911 0.5183236 3.671516 1.075697 7.34467 0.9246232 5.387879 4.534698 2.645809 0.2552725,3.076715191666666,10.913632859881908,10.625950787430126,4,1,1,0,,,1,1,1,1,12
code-switch,CMU,171,我 希望 租 一 个 房间 前 一 整 年 lease 。,我 希望 租 一 个 房间 前 一 整 年 的 租期 。,11,lease,的,29.817858006796207,1.578519,DEG,7,case,3.527254 2.50674 5.712935 2.043456 5.461759 3.134434 3.748026 1.618153 7.181557 2.648843 1.578519 4.615898 2.034511,3.524006538461539,7.34880605443795,4.90154902557119,5,1,4,0,0,2.648843,3,2,3,2,13
code-switch,CMU,177,全新 的 宜家 买 的 twin size 的 床 和 书桌 柜子 ， 房间 内 有 closet 。,全新 的 宜家 买 的 小 单人床 的 床 和 书桌 柜子 ， 房间 内 有 衣柜 。,6,twin,小,34.793876788142356,3.264341,JJ,7,amod,4.867811 0.493827 5.645515 5.603597 1.21779 3.264341 7.843886 1.68071 4.804729 1.692756 6.067103 6.854295 0.9378521 5.043272 4.138082 2.289129 6.486927 1.382467,3.9063382833333344,9.614349875751646,8.183603752060922,4,1,1,0,0,1.21779,2,2,2,2,18
code-switch,CMU,180,我俩 都 是 刚 毕业 没 多久 的 young professional ， 安静 好 相处 ， 会 居家 也 爱 出去 浪 。,我俩 都 是 刚 毕业 没 多久 的 年轻 职员 ， 安静 好 相处 ， 会 居家 也 爱 出去 浪 。,9,young,年轻,36.3680288667122,3.864295,JJ,10,amod,6.740252 2.018463 0.7527016 4.602773 1.513105 5.460276 6.227167 1.322219 3.864295 4.438061 0.9570133 5.765639 4.72127 3.757492 0.7833342 3.047284 6.876254 2.990236 3.829176 5.053157 5.78364 1.460633,3.7256564136363637,10.625950787430126,10.625950787430126,5,2,1,0,0,1.322219,2,2,2,2,22
code-switch,CMU,185,可以 share 大部分 家用 电器 ， 厨房 用品 ， 家具 等 。,可以 共用 大部分 家用 电器 ， 厨房 用品 ， 家具 等 。,2,share,共用,40.0576172186791,10.16642,JJ,5,amod,3.535944 10.51329 3.856166 4.945819 5.755992 1.327359 5.47368 5.769539 0.7493532 5.460982 1.84075 0.6264194,4.154607800000001,7.7081800553458475,11.319097967990071,5,2,3,0,0,3.535944,1,2,1,2,12
code-switch,CMU,190,一 楼 还 有 一 个 健身房 ， 及 vending machine + 小 食品 店 ， 深夜 饿 了 买 吃 的 方便 。,一 楼 还 有 一 个 健身房 ， 及 自动 售卖 机和 小 食品 店 ， 深夜 饿 了 买 吃 的 方便 。,10,vending,自动,37.055874280824945,4.121259,AD,11,advmod,2.791026 5.695485 3.15267 2.490356 1.687232 5.503237 5.305063 0.909708 3.095779 4.121259 4.600164 10.51329 3.482728 4.163713 3.286403 0.622718 5.246314 6.657206 0.6548733 5.906562 4.072104 1.23278 4.903565 0.7897331,3.786832016666667,12.012245148550017,11.319097967990071,7,2,1,0,0,3.095779,2,2,2,2,24
code-switch,CMU,198,这个 房间 在 夏季 是 整 个 house 最 凉爽 的 屋子 ， 最 热 的 时候 也 可以 不 开 风扇 。,这个 房间 在 夏季 是 整 个 房子 最 凉爽 的 屋子 ， 最 热 的 时候 也 可以 不 开 风扇 。,8,house,房子,37.40390285781066,4.638225,NN,12,dep,2.896868 3.500424 2.439874 3.509236 1.856234 4.358219 3.671169 4.638225 3.999647 4.457043 0.4196835 5.177216 0.6704146 3.346987 5.698401 1.384513 2.097392 2.074563 1.31527 2.445148 5.348697 4.826053 1.228663,3.1026060913043474,6.694125154705801,7.084991463392813,5,2,4,0,0,3.671169,2,2,2,2,23
code-switch,CMU,199,房间 / 客厅 / share 都 可以 ， 有 张 床 就 行 。,房间 / 客厅 / 共用 都 可以 ， 有 张 床 就 行 。,5,share,共用,40.0576172186791,10.16642,JJ,9,dep,5.415995 3.491162 5.642438 3.74669 10.51329 2.985784 1.575163 2.359414 2.548715 3.77959 3.23419 3.147584 3.407831 0.3741371,3.73014165,7.7081800553458475,11.319097967990071,5,2,4,0,1,5.642438,2,2,2,2,14
code-switch,CMU,201,卧室 里 有 一 个 queen bed ， 凉台 上 又 一 个 twin bed 。,卧室 里 有 一 个 标准 双人床 ， 凉台 上 又 一 个 单人床 。,6,queen,标准,34.938702177633495,3.223251,NN,7,compound:nn,6.527233 1.176091 1.784423 1.141674 5.503237 3.223251 7.978053 1.520604 7.583176 1.491654 3.09885 1.486237 5.773007 7.717259 1.165595,3.8113562666666665,8.004911963317547,11.319097967990071,5,2,1,0,0,5.503237,2,2,2,2,15
code-switch,CMU,203,两 个 block 内 有 各 种 吃 = 的 ， 银行 和 小 超市 。,两 个 街区 内 有 各 种 吃 = 的 ， 银行 和 小 超市 。,3,block,街区,40.108620190294495,3.227555,NN,5,advmod:loc,3.065489 0.6650633 3.227555 2.15314 2.459326 3.662312 4.273322 4.942069 4.879489 3.842176 2.064798 5.002532 1.467361 3.210176 4.357368 1.163666,3.15224014375,9.815020571213797,10.066334999494703,5,2,2,0,0,0.6650633,1,2,1,2,16
code-switch,CMU,204,about apt ： 两 室 一 厅 ， 一 个 卫生间 ， 空间 很大 ， 朝向 为 南 ， 所以 有 充足 的 阳光 。,关于 公寓 ： 两 室 一 厅 ， 一 个 卫生间 ， 空间 很大 ， 朝向 为 南 ， 所以 有 充足 的 阳光 。,1,about,关于,34.480038052595994,3.119623,P,2,case,3.119623 4.956363 2.926869 3.234934 4.138452 0.9280026 0.2688453 0.7224511 3.329988 5.656124 4.93294 0.4988647 4.588156 3.54528 0.2684461 5.158253 2.890626 0.1978347 2.706355 2.357018 1.867235 3.785034 0.1846491 1.70907 0.9042435,2.5950262840000007,10.913632859881908,10.402807236115917,5,2,1,0,,,1,1,1,1,25
code-switch,CMU,206,bedroom ， den ， 和 hallway 均 有 closet 3 .,卧室 ， 小 房间 ， 和 门廊 都 有 衣柜 。,1,bedroom,卧室,40.2431744402093,6.527233,NN,9,nmod:topic,6.527233 0.6956164 3.758186 4.714793 0.6998174 2.324504 5.540215 3.269938 1.13947 6.660219 1.382467,3.3374962545454547,8.10022214312187,7.1602148846304,7,2,8,0,,,1,1,1,1,11
code-switch,CMU,207,bedroom 和 den 之间 有 一 扇 滑动 门 地图 ：,房间 和 之间 有 一 扇 滑动 门 地图 ：,1,bedroom,房间,37.80790773343533,5.415995,NN,3,conj,5.415995 1.894904 4.006723 1.89969 1.170521 2.878793 4.025109 4.420696 4.875218 2.66008,3.3247729,8.10022214312187,7.021812561771281,7,2,2,0,,,1,1,1,1,10
code-switch,CMU,208,同 问 楼主 这个 house 现在 还 在 招租 吗 ？,同 问 楼主 这个 房子 现在 还 在 招租 吗 ？,5,house,房子,37.40390285781066,3.927536,NN,8,nsubj,3.740217 5.280564 6.778114 3.618119 3.927536 2.757845 2.19558 0.8171276 6.434515 5.264658 0.1054398,3.7199741272727267,6.694125154705801,7.084991463392813,5,2,3,0,0,3.618119,2,2,2,2,11
code-switch,CMU,210,公寓 有 free parking 。,公寓 有 免费 停车场 。,3,free,免费,38.15362473674615,3.934701,JJ,4,amod,4.876083 2.750553 3.934701 1.720713 0.7519113,2.80679226,8.9212026951917,7.721785707401626,4,2,1,0,0,2.750553,2,2,2,2,5
code-switch,CMU,211,manager 很 nice ， 有 问题 会 及时 给 解决 。,经理 很 好 ， 有 问题 会 及时 给 解决 。,1,manager,经理,36.53866609315121,6.100998,NN,3,nsubj,6.100998 3.288638 3.559633 1.364868 2.337913 3.498763 3.390483 4.525898 3.986188 4.155018 1.116909,3.393209909090909,9.93280360687018,10.913632859881908,7,2,2,0,,,1,1,1,1,11
code-switch,CMU,212,洗衣 房 在 basement ；,洗衣 房 在 地下室 ；,4,basement,地下室,40.45234548003257,4.405628,NN,3,dobj,5.415995 5.26653 2.442778 4.405628 3.0515,4.116486200000001,9.815020571213797,8.876750932620867,8,3,1,0,0,2.442778,3,2,3,2,5
code-switch,CMU,214,楼道 building manager 和蔼可亲 。,楼道 物业 经理 和蔼可亲 。,2,building,物业,38.468202730923615,4.992622,NN,3,compound:nn,6.665 4.992622 2.955853 6.842708 1.18965,4.5291666,9.527338498762017,8.428726210093908,8,2,1,0,0,6.665,2,2,2,2,5
code-switch,CMU,216,room : 超大 空间 ， 包 家具 ， 直接 入住 。,房间 : 超大 空间 ， 包 家具 ， 直接 入住 。,1,room,房间,37.80790773343533,5.415995,NN,6,dep,5.415995 4.274584 6.262372 2.694814 0.8293946 5.264576 5.71883 0.9882128 3.67124 5.204004 0.9292497,3.7502974636363633,7.986893457814868,7.021812561771281,4,2,5,0,,,1,1,1,1,11
code-switch,CMU,218,附近 house 的 地下室 或者 车库 都 是 可以 的 。,附近 房子 的 地下室 或者 车库 都 是 可以 的 。,2,house,房子,37.40390285781066,5.359092,NN,6,nmod:assmod,4.302052 5.359092 1.138269 2.091781 4.488944 5.58965 3.558686 0.7527016 2.583855 1.467843 0.4240927,2.886996936363636,6.694125154705801,7.084991463392813,5,2,4,0,0,4.302052,1,2,1,2,11
code-switch,CMU,219,家具 ： queen size 床 ， 桌子 转椅 台灯 ， 有 吊扇 和 顶灯 。,家具 ： 标准 双人床 ， 桌子 转椅 台灯 ， 有 吊扇 和 顶灯 。,3,queen,标准,34.938702177633495,4.337596,NN,4,compound:nn,5.804013 2.665972 4.337596 7.969657 1.520604 5.738889 8.159837 6.8246 1.199107 2.332879 7.400933 2.537003 7.388178 1.757587,4.688346785714286,8.004911963317547,11.319097967990071,5,2,1,0,1,5.804013,1,2,1,2,14
code-switch,CMU,222,后院 有 double deck ， 很 休闲 安静 。,后院 有 双层 露台 ， 很 休闲 安静 。,3,double,双层,46.59863924545356,4.358755,JJ,4,amod,6.258925 1.544068 4.358755 6.344223 0.7497027 3.701158 6.574823 6.108308 1.220016,4.095553188888889,10.913632859881908,12.012245148550017,6,2,1,0,0,1.544068,2,2,2,2,9
code-switch,CMU,226,电话 ： pn-4 ， email,电话 ： pn-4 ， 邮箱,5,email,邮箱,41.26464014473956,6.138847,NN,0,root,4.575053 0.5698753 10.51329 1.197862 6.138847,4.59898546,7.630218513876136,9.614349875751646,5,2,0,1,1,10.51329,3,3,3,3,5
code-switch,CMU,228,现在 还是 available 吗 ？,现在 还是 空闲 的 吗 ？,3,available,空闲,40.108041474440405,6.147059,VV,6,dep,3.0935 2.977185 6.147059 0.8473483 5.004367 0.08122981,3.0251148516666664,8.323365694436081,12.012245148550017,9,2,3,0,0,2.977185,2,2,2,2,6
code-switch,CMU,231,house 一共 有 三 间 卧室 ， 另外 两 间 分别 住 了 一 个 匹 大 本科 美国 女生 ， 和 一 个 匹 大 博士后 中国 男生 。,房子 一共 有 三 间 卧室 ， 另外 两 间 分别 住 了 一 个 匹 大 本科 美国 女生 ， 和 一 个 匹 大 博士后 中国 男生 。,1,house,房子,37.40390285781066,5.512905,NN,3,nsubj,5.512905 5.228868 0.5955775 1.307129 2.209068 3.379827 0.7366862 3.176034 1.297876 2.123164 2.312548 4.577118 1.032971 1.163758 6.275155 6.088486 2.129812 5.31912 3.830036 5.804518 0.9292351 2.886525 1.957522 5.729619 6.088486 2.129812 6.127482 3.830507 6.10828 1.370628,3.37529176,6.694125154705801,7.084991463392813,5,2,2,0,,,1,1,1,1,30
code-switch,CMU,233,房子 目前 几乎 是 fully furnished ， 含 电视 ， 床 ， 书桌 ， 餐厅 大 桌子 ， 椅子 等 。,房子 目前 几乎 是 家具 齐全 ， 含 电视 ， 床 ， 书桌 ， 餐厅 大 桌子 ， 椅子 等 。,5,fully,家具,38.99879812241052,5.272995,NN,6,dep,5.512905 4.075258 3.372431 1.533199 5.272995 6.344365 0.370216 4.335878 3.965559 2.017993 5.858712 1.459201 7.222059 0.8406437 4.891411 3.85801 4.925744 0.7938639 5.752962 1.833236 0.9092339,3.578375023809524,10.220485679321962,7.397124631708757,5,2,1,0,0,1.533199,1,2,1,2,21
code-switch,CMU,238,之前 选 这个 房子 也 是 因为 小区 非常 安静 ， 邻居 都 很 nice ， 房子 特别 新 。,之前 选 这个 房子 也 是 因为 小区 非常 安静 ， 邻居 人 都 很 好 ， 房子 特别 新 。,13,nice,人,32.449927172699674,2.874258,NN,16,nsubj,4.396187 4.80918 3.519923 4.126058 2.098761 0.9759606 3.243238 5.562995 4.235931 3.362691 0.8222904 5.359361 2.874258 2.114863 1.874841 3.525658 1.364868 5.344311 3.939991 4.588358 3.267881,3.400362142857143,7.792737443373911,6.894251336133262,4,1,3,0,0,5.359361,2,2,2,2,21
code-switch,CMU,239,如果 renew ， 也 是 yearly lease 从 夏天 都 夏天 。,如果 更新 ， 也 是 一 年 期 租约 从 夏天 都 夏天 。,2,renew,更新,36.773567272044225,4.937533,VV,9,dep,2.949325 4.937533 0.9241794 1.838849 0.5860675 1.464114 2.93083 4.782718 6.712702 3.646975 4.723932 2.522289 5.712587 1.745381,3.2483915642857144,11.319097967990071,9.709660055555972,5,2,7,0,0,2.949325,1,2,1,2,14
code-switch,CMU,244,朋友 来 聚餐 ， 开 party 都 有 足够 空间 。,朋友 来 聚餐 ， 开 派对 都 有 足够 空间 。,6,party,派对,40.895667412353966,3.065036,NN,5,dobj,5.211875 2.462811 5.199554 0.5898255 4.152232 3.065036 4.025766 1.13947 2.925441 1.720795 1.565812,2.9144197727272725,8.183603752060922,12.012245148550017,5,2,1,0,0,4.152232,2,2,2,2,11
code-switch,CMU,245,松鼠 山 公寓 很少 ， 所以 我 的 房子 既 能 享受 apartment 的 物业 ， 又 能 享受 松鼠 山 的 优越 位置 。,松鼠 山 公寓 很少 ， 所以 我 的 房子 既 能 享受 公寓 的 物业 ， 又 能 享受 松鼠 山 的 优越 位置 。,13,apartment,公寓,39.049879525011114,5.269963,NN,12,dobj,5.269867 3.451721 3.925194 5.240582 0.8890942 1.38236 2.159149 1.530566 3.730716 5.208551 3.912055 2.95792 5.269963 1.186549 4.514643 0.6381051 2.723963 2.196045 2.994489 5.939274 3.413104 1.259411 5.106437 1.327041 0.8292788,3.0822431239999992,7.630218513876136,7.358284798392494,9,2,1,0,0,2.95792,2,2,2,2,25
code-switch,CMU,246,这 附近 的 apartment 的 租金 至少 都 是 这个 房子 的 1 .,这 附近 的 公寓 的 租金 至少 都 是 这个 房子 的 1 。,4,apartment,公寓,39.049879525011114,3.18896,NN,6,nmod:assmod,2.328403 4.13619 0.8962505 3.18896 1.811087 4.624887 3.698617 2.477613 1.419683 2.931998 4.048372 0.8346568 10.51329 1.427697,3.1669788785714283,7.630218513876136,7.358284798392494,9,2,2,0,0,0.8962505,2,2,1,2,14
code-switch,CMU,247,顶 个 ~ update 一下 ： 房子 还 在 。,顶 个 ~ 更新 一下 ： 房子 还 在 。,4,update,更新,36.773567272044225,5.578571,VV,1,conj,4.495176 4.110202 6.363162 5.578571 4.389381 2.150976 5.772115 2.555094 1.239498 2.53302,3.9187194999999995,9.373187818934758,9.709660055555972,6,2,3,0,1,4.110202,2,2,2,2,10
code-switch,CMU,248,适合 爸 妈 来 visit ， 男女 朋友 来 visit ， 各 种 。,适合 爸 妈 来 玩 ， 男女 朋友 来 玩 ， 各 种 。,5,visit,玩,38.64189533840568,3.606416,VV,0,root,5.100725 6.255355 5.832642 3.015773 3.606416 0.9409676 4.574827 4.938525 2.393609 3.732929 0.9409676 3.403683 4.15782 0.8798457,3.5552917785714278,10.625950787430126,10.402807236115917,5,1,0,1,0,3.015773,2,2,2,2,14
code-switch,CMU,249,apartment 是 一 房 一 厅 ， 一 厨房 ， 一 卫浴 。,公寓 是 一 房 一 厅 ， 一 厨房 ， 一 卫浴 。,1,apartment,公寓,39.049879525011114,4.876083,NN,12,nsubj,4.876083 2.042038 0.894294 7.261584 2.976924 4.007273 0.7224511 3.329988 6.81167 0.9667723 2.624542 8.24669 1.378143,3.5491117230769236,7.630218513876136,7.358284798392494,9,2,11,0,,,1,1,1,1,13
code-switch,CMU,256,现在 就 可以 move in !,现在 就 可以 入住 ！,4,move,入住,41.69283258475314,4.436532,VV,0,root,3.0935 3.2193 1.683416 4.436532 4.551792,3.396908,10.913632859881908,7.885110763504925,4,2,0,1,0,1.683416,3,2,3,2,5
code-switch,CMU,259,上学 放学 so easy ！,上学 放学 很 方便 ！,3,so,很,33.813727952520395,4.404717,AD,4,advmod,6.100998 2.7114 4.404717 2.365317 5.295875,4.1756614,10.625950787430126,6.498816402385035,2,1,1,0,0,2.7114,2,2,2,2,5
code-switch,CMU,265,类型 ： apartment 。,类型 ： 公寓 。,3,apartment,公寓,39.049879525011114,6.380635,NN,0,root,4.799695 0.4306639 6.380635 0.9741421,3.146284,7.630218513876136,7.358284798392494,9,2,0,1,1,4.799695,3,2,3,2,4
code-switch,CMU,266,夏天 开始 ， yearly lease 。,夏天 开始 ， 一 年 租期 。,4,yearly,一,31.937972593395806,2.530956,CD,6,nummod,5.114965 1.75044 0.5166298 2.530956 1.376737 5.815248 1.993126,2.7283002571428567,10.402807236115917,5.464026045787644,6,1,2,0,1,1.75044,2,2,2,2,7
code-switch,CMU,267,小区 环境 非常 幽静 ： 有 多 处 playground 和 公园 ， 很 适合 有 孩子 （ 和 老人 ） 的 家庭 在,小区 环境 非常 幽静 ： 有 多 处 休闲 场地 和 公园 ， 很 适合 有 孩子 （ 和 老人 ） 的 家庭 在,9,playground,休闲,38.765726582446405,4.281219,NN,10,compound:nn,5.445959 4.471926 2.862683 1.629897 3.314623 3.078321 2.205507 1.224629 4.281219 2.459118 1.885839 4.084705 1.065817 3.902416 1.640911 2.755885 4.02336 2.346434 3.327142 4.389883 2.403482 1.287954 3.587107 1.797702,2.8946882916666676,10.402807236115917,10.625950787430126,10,2,1,0,0,1.224629,2,2,2,2,24
code-switch,CMU,269,房间 明亮 宽敞 ， 干净 整洁 ， 有 walk in closet ， 家具 齐全 ， 可 拎包 入住 。,房间 明亮 宽敞 ， 干净 整洁 ， 有 步入 式 衣柜 ， 家具 齐全 ， 可 拎包 入住 。,9,walk,步入,45.974090381236365,5.903054,VV,8,conj,5.415995 5.789854 3.294792 0.6608993 5.878633 1.328867 0.7476568 2.347508 5.903054 2.669868 6.924273 1.244165 5.340949 6.229526 0.370216 2.51071 10.51329 5.243498 0.9292497,3.860158094736843,9.93280360687018,12.012245148550017,4,2,1,0,0,2.347508,2,2,2,2,19
code-switch,CMU,270,有 一 个 fireplace ， 中央 空调 。,有 一 个 火炉 ， 中央 空调 。,4,fireplace,火炉,44.18430524631203,5.305063,NN,1,dobj,2.715695 1.17829 5.503237 5.305063 0.9015794 3.728998 5.61005 1.728974,3.3339858,11.319097967990071,12.012245148550017,9,2,3,0,0,5.503237,2,2,2,2,8
code-switch,CMU,276,安全 环境 好 ， 物业 超 nice 。,安全 环境 好 ， 物业 超 棒 。,7,nice,棒,40.0005066406666,3.224112,VA,3,conj,4.449072 2.942781 3.710051 1.047523 5.016952 5.142634 3.224112 1.430156,3.370410125,7.792737443373911,11.319097967990071,4,1,4,0,0,5.142634,3,2,3,2,8
code-switch,CMU,277,prefer 男生 。,更 希望 是 男生 。,1,prefer,更,34.054471017079976,3.810331,AD,2,advmod,3.810331 3.171935 2.756599 4.829039 0.9146386,3.09650852,9.527338498762017,9.239656426310235,6,1,1,0,,,1,2,1,1,5
code-switch,CMU,278,其他 附近 的 房子 可能 有 个别 卧室 或者 house 也 可以 夏天 短 租 的 。,其他 附近 的 房子 可能 有 个别 卧室 或者 整 套 房子 也 可以 夏天 短 租 的 。,10,house,整,37.057300152787235,4.450145,DT,12,det,3.199917 4.165179 0.2108534 3.18896 4.060991 1.480472 3.725914 5.954594 4.516932 4.450145 4.948865 2.642203 2.387625 1.726627 5.841678 4.182414 5.854287 1.484861 1.42435,3.444571968421053,6.694125154705801,9.067806169383577,5,1,2,0,0,4.516932,2,2,2,2,19
code-switch,CMU,279,饭厅 有 两 张 书桌 ， 房间 有 一 张 king size bed 。,饭厅 有 两 张 书桌 ， 房间 有 一 张 特大 双人床 。,11,king,特大,39.16527968917315,5.326414,JJ,12,amod,7.042348 3.040282 1.657035 2.551958 4.389704 0.4196835 5.043272 2.39308 1.546351 2.151794 5.326414 7.633002 1.729015,3.4556875769230766,9.373187818934758,11.319097967990071,4,2,1,0,0,2.151794,3,2,3,2,13
code-switch,CMU,281,户型 ： 一 室 一 厅 ， 崭新 的 apartment room 。,户型 ： 一 室 一 厅 ， 崭新 的 公寓 房间 。,10,apartment,公寓,39.049879525011114,4.263064,NN,11,dep,6.482378 2.276336 2.337307 4.343655 1.20412 0.2688453 0.7224511 6.413078 0.1312789 4.263064 2.166684 0.622718,2.6026596083333335,7.630218513876136,7.358284798392494,9,2,1,0,0,0.1312789,3,2,3,2,12
